8.53,728.446
8.54,727.497
8.55,726.549
8.56,725.603
8.57,724.658
8.58,723.715
8.59,722.773
8.6,721.833
8.61,720.894
8.62,719.957
8.63,719.021
8.64,718.087
8.65,717.155
8.66,716.223
8.67,715.294
8.68,714.365
8.69,713.438
8.7,712.513
8.71,711.589
8.72,710.667
8.73,709.746
8.74,708.826
8.75,707.908
8.76,706.991
8.77,706.076
8.78,705.162
8.79,704.25
8.8,703.339
8.81,702.43
8.82,701.521
8.83,700.615
8.84,699.709
8.85,698.806
8.86,697.903
8.87,697.002
8.88,696.102
8.89,695.204
8.9,694.307
8.91,693.412
8.92,692.518
8.93,691.625
8.94,690.733
8.95,689.843
8.96,688.955
8.97,688.067
8.98,687.182
8.99,686.297
9,685.414
9.01,684.532
9.02,683.651
9.03,682.772
9.04,681.894
9.05,681.018
9.06,680.143
9.07,679.269
9.08,678.397
9.09,677.525
9.1,676.656
9.11,675.787
9.12,674.92
9.13,674.054
9.14,673.189
9.15,672.326
9.16,671.464
9.17,670.603
9.18,669.744
9.19,668.886
9.2,668.029
9.21,667.174
9.22,666.319
9.23,665.467
9.24,664.615
9.25,663.764
9.26,662.915
9.27,662.067
9.28,661.221
9.29,660.376
9.3,659.532
9.31,658.689
9.32,657.847
9.33,657.007
9.34,656.168
9.35,655.33
9.36,654.493
9.37,653.658
9.38,652.824
9.39,651.991
9.4,651.16
9.41,650.329
9.42,649.5
9.43,648.672
9.44,647.845
9.45,647.02
9.46,646.195
9.47,645.372
9.48,644.55
9.49,643.73
9.5,642.91
9.51,642.092
9.52,641.275
9.53,640.459
9.54,639.644
9.55,638.831
9.56,638.019
9.57,637.207
9.58,636.398
9.59,635.589
9.6,634.781
9.61,633.975
9.62,633.169
9.63,632.365
9.64,631.563
9.65,630.761
9.66,629.96
9.67,629.161
9.68,628.362
9.69,627.565
9.7,626.769
9.71,625.975
9.72,625.181
9.73,624.388
9.74,623.597
9.75,622.807
9.76,622.018
9.77,621.23
9.78,620.443
9.79,619.657
9.8,618.872
9.81,618.089
9.82,617.307
9.83,616.525
9.84,615.745
9.85,614.966
9.86,614.188
9.87,613.411
9.88,612.636
9.89,611.861
9.9,611.088
9.91,610.315
9.92,609.544
9.93,608.774
9.94,608.005
9.95,607.237
9.96,606.47
9.97,605.704
9.98,604.939
9.99,604.176
10,603.413
10.01,602.652
10.02,601.891
10.03,601.132
10.04,600.373
10.05,599.616
10.06,598.86
10.07,598.105
10.08,597.351
10.09,596.598
10.1,595.846
10.11,595.095
10.12,594.345
10.13,593.597
10.14,592.849
10.15,592.102
10.16,591.357
10.17,590.612
10.18,589.869
10.19,589.126
10.2,588.385
10.21,587.644
10.22,586.905
10.23,586.166
10.24,585.429
10.25,584.693
10.26,583.958
10.27,583.223
10.28,582.49
10.29,581.758
10.3,581.027
10.31,580.296
10.32,579.567
10.33,578.839
10.34,578.112
10.35,577.386
10.36,576.661
10.37,575.936
10.38,575.213
10.39,574.491
10.4,573.77
10.41,573.05
10.42,572.331
10.43,571.612
10.44,570.895
10.45,570.179
10.46,569.464
10.47,568.749
10.48,568.036
10.49,567.324
10.5,566.613
10.51,565.902
10.52,565.193
10.53,564.484
10.54,563.777
10.55,563.071
10.56,562.365
10.57,561.661
10.58,560.957
10.59,560.254
10.6,559.553
10.61,558.852
10.62,558.152
10.63,557.453
10.64,556.756
10.65,556.059
10.66,555.363
10.67,554.668
10.68,553.974
10.69,553.281
10.7,552.588
10.71,551.897
10.72,551.207
10.73,550.518
10.74,549.829
10.75,549.142
10.76,548.455
10.77,547.77
10.78,547.085
10.79,546.401
10.8,545.718
10.81,545.036
10.82,544.355
10.83,543.675
10.84,542.996
10.85,542.318
10.86,541.64
10.87,540.964
10.88,540.288
10.89,539.614
10.9,538.94
10.91,538.267
10.92,537.595
10.93,536.924
10.94,536.254
10.95,535.585
10.96,534.917
10.97,534.249
10.98,533.583
10.99,532.917
11,532.252
11.01,531.588
11.02,530.926
11.03,530.263
11.04,529.602
11.05,528.942
11.06,528.283
11.07,527.624
11.08,526.966
11.09,526.309
11.1,525.654
11.11,524.999
11.12,524.344
11.13,523.691
11.14,523.039
11.15,522.387
11.16,521.736
11.17,521.086
11.18,520.437
11.19,519.789
11.2,519.142
11.21,518.496
11.22,517.85
11.23,517.205
11.24,516.562
11.25,515.919
11.26,515.277
11.27,514.635
11.28,513.995
11.29,513.355
11.3,512.716
11.31,512.079
11.32,511.442
11.33,510.805
11.34,510.17
11.35,509.535
11.36,508.902
11.37,508.269
11.38,507.637
11.39,507.006
11.4,506.375
11.41,505.746
11.42,505.117
11.43,504.489
11.44,503.862
11.45,503.236
11.46,502.61
11.47,501.986
11.48,501.362
11.49,500.739
11.5,500.117
11.51,499.496
11.52,498.875
11.53,498.255
11.54,497.636
11.55,497.018
11.56,496.401
11.57,495.785
11.58,495.169
11.59,494.554
11.6,493.94
11.61,493.327
11.62,492.714
11.63,492.103
11.64,491.492
11.65,490.882
11.66,490.273
11.67,489.664
11.68,489.057
11.69,488.45
11.7,487.844
11.71,487.238
11.72,486.634
11.73,486.03
11.74,485.427
11.75,484.825
11.76,484.224
11.77,483.623
11.78,483.023
11.79,482.424
11.8,481.826
11.81,481.229
11.82,480.632
11.83,480.036
11.84,479.441
11.85,478.846
11.86,478.253
11.87,477.66
11.88,477.068
11.89,476.477
11.9,475.886
11.91,475.296
11.92,474.707
11.93,474.119
11.94,473.532
11.95,472.945
11.96,472.359
11.97,471.774
11.98,471.189
11.99,470.605
12,470.022
12.01,469.44
12.02,468.859
12.03,468.278
12.04,467.698
12.05,467.119
12.06,466.541
12.07,465.963
12.08,465.386
12.09,464.81
12.1,464.234
12.11,463.659
12.12,463.085
12.13,462.512
12.14,461.94
12.15,461.368
12.16,460.797
12.17,460.227
12.18,459.657
12.19,459.088
12.2,458.52
12.21,457.953
12.22,457.386
12.23,456.82
12.24,456.255
